StimeSec,isrushhour,isnight,SLONCOL,SLATCOL,ELONCOL,ELATCOL,dtdis,distance,interval
65671,1,0,57,21,60,23,3.605551275463989,10636.494507172873,3009
68690,1,0,60,23,38,34,24.596747752497688,21701.870718953734,4990
73695,0,0,38,34,43,21,13.92838827718412,8095.550917228722,1678
75428,0,0,44,21,60,18,16.278820596099706,10173.958434283462,941
77585,0,0,43,21,59,18,16.278820596099706,10704.01312971198,1558
79159,0,0,60,18,43,22,17.46424919657298,12047.67406601595,1359
80533,0,0,43,22,44,19,3.1622776601683795,2693.935072784269,545
81094,0,0,44,19,69,22,25.179356624028344,16717.341448190356,1735
82845,0,1,69,22,55,19,14.317821063276353,8578.776545862485,731
84489,0,1,61,27,54,42,16.55294535724685,11676.64080681567,1390
10568,0,1,19,69,97,62,78.31347265956222,68505.25320808508,4748
44941,0,0,53,22,53,20,2.0,2155.505213160004,420
45582,0,0,51,21,60,21,9.0,6235.968915131777,1108
47954,0,0,55,20,71,27,17.46424919657298,11859.632606622496,1263
49232,0,0,71,27,72,20,7.0710678118654755,4569.999936210394,1413
50668,0,0,72,20,65,18,7.280109889280518,5788.148072022369,1512
53073,0,0,63,20,74,22,11.180339887498949,13334.06906844679,3036
58521,0,0,68,20,64,16,5.656854249492381,4570.197440492362,1080
59616,0,0,64,16,59,17,5.0990195135927845,2990.494869379489,916
60548,0,0,59,17,62,23,6.708203932499369,5116.144336814267,794
61357,0,0,62,23,35,14,28.460498941515414,18475.794027245556,1880
71800,1,0,62,26,38,30,24.331050121192877,15850.810825308969,1997
73812,0,0,38,31,63,18,28.178005607210743,19251.067604277792,3219
77046,0,0,63,18,62,23,5.0990195135927845,2589.826590672156,755
77817,0,0,62,23,53,23,9.0,5413.0765762163255,803
78816,0,0,53,23,55,20,3.605551275463989,2380.552954542031,495
80327,0,0,56,19,74,20,18.027756377319946,11096.473353235207,1400
81743,0,0,74,20,34,23,40.11234224026316,21348.46709478541,2125
2600,0,1,17,41,35,18,29.206163733020468,23155.89503441179,4069
6839,0,1,36,17,64,46,40.311288741492746,27160.98974021414,2035
23234,0,0,69,23,66,19,5.0,9569.841147644804,1433
28545,1,0,65,17,62,14,4.242640687119285,5154.354175719215,1121
29691,1,0,62,14,37,16,25.079872407968907,13435.73761536045,3432
33143,0,0,37,16,39,13,3.605551275463989,2711.091638613472,679
36093,0,0,38,24,61,18,23.769728648009426,13994.627455472437,2380
38481,0,0,61,18,64,22,5.0,4559.608305320798,837
39359,0,0,64,22,43,22,21.0,14832.379326368651,2651
42065,0,0,43,22,39,22,4.0,2571.8269037717305,645
42738,0,0,38,22,69,21,31.016124838541646,16379.902767604675,2045
46277,0,0,61,34,20,40,41.43669871020132,33931.18569316224,2467
50976,0,0,13,39,59,21,49.39635614091387,36325.05316385719,3701
54705,0,0,59,22,60,16,6.082762530298219,3240.9809149824578,831
55549,0,0,60,16,61,38,22.02271554554524,13535.689722245945,2148
57727,0,0,61,38,61,21,17.0,18064.676850060576,3654
61426,0,0,60,21,64,25,5.656854249492381,3270.267711759332,664
62162,0,0,64,26,75,26,11.0,6662.710196441722,1352
65036,1,0,71,23,74,20,4.242640687119285,11939.152693205102,2595
68597,1,0,76,22,71,25,5.830951894845301,3657.59769220196,1311
69915,1,0,71,25,70,22,3.1622776601683795,2230.6827005789564,513
70433,1,0,70,22,56,25,14.317821063276353,8723.04588525062,1276
72893,0,0,57,21,62,18,5.830951894845301,5100.5649804245,541
73530,0,0,62,18,61,20,2.23606797749979,2545.2550578334804,605
75991,0,0,57,27,66,21,10.816653826391969,8363.913646345694,1585
77578,0,0,66,21,80,67,48.08326112068523,29056.32258739731,4099
81709,0,0,80,67,77,23,44.10215414239989,28345.13826501132,4331
28163,1,0,80,22,61,19,19.235384061671343,11064.058949582926,1504
29794,1,0,59,19,57,18,2.23606797749979,1146.4885764570995,393
30382,1,0,56,19,31,24,25.495097567963924,23487.25748402279,2665
33071,0,0,31,23,71,22,40.01249804748511,25629.27748496353,3149
37585,0,0,73,27,75,22,5.385164807134504,3854.16812413742,630
38354,0,0,75,21,66,20,9.055385138137417,5354.096241426228,882
39373,0,0,66,21,62,22,4.123105625617661,2549.8187187194626,355
42447,0,0,65,20,63,20,2.0,1770.100149663258,398
42910,0,0,62,20,58,18,4.47213595499958,3124.820388793813,797
43788,0,0,58,18,62,20,4.47213595499958,3050.8464074370013,775
47806,0,0,34,20,37,12,8.54400374531753,6882.825966526435,1057
48914,0,0,37,12,60,18,23.769728648009426,13620.475809591746,984
50011,0,0,60,17,62,23,6.324555320336759,4508.210227175836,501
50595,0,0,64,23,39,20,25.179356624028344,16041.576788695487,2905
53536,0,0,39,21,32,17,8.06225774829855,5886.573292662136,920
54530,0,0,32,17,39,13,8.06225774829855,6913.5176417395705,1029
55591,0,0,39,13,35,9,5.656854249492381,5523.731019502576,760
56450,0,0,34,10,37,16,6.708203932499369,3780.140922254505,773
57319,0,0,37,16,35,13,3.605551275463989,2404.508738807022,504
57896,0,0,35,13,36,11,2.23606797749979,1861.69886190774,459
62926,0,0,62,20,55,25,8.602325267042627,7315.120317063444,2537
65500,1,0,55,24,53,24,2.0,4279.679771930126,1169
66876,1,0,53,25,57,22,5.0,3088.9205725515208,555
77266,0,0,59,17,58,17,1.0,6892.311988421045,2170
337,0,1,80,37,73,34,7.615773105863909,4556.219247585423,1091
1443,0,1,73,34,72,36,2.23606797749979,1913.8399052736388,580
2885,0,1,74,37,73,37,1.0,1935.8586960843083,406
3307,0,1,73,37,74,34,3.1622776601683795,9051.526449661427,1636
4958,0,1,74,34,73,32,2.23606797749979,2936.159125163826,532
5507,0,1,73,32,74,31,1.4142135623730951,11025.08831212614,1303
6825,0,1,73,32,80,38,9.219544457292887,5255.819940140892,421
7262,0,1,80,38,63,41,17.26267650163207,12756.408747870517,1986
9264,0,1,63,41,70,42,7.0710678118654755,7921.264571681892,2265
21403,0,1,75,35,72,38,4.242640687119285,3720.8363887582855,986
23531,0,0,77,38,71,35,6.708203932499369,4257.509203137445,713
24260,0,0,71,35,73,41,6.324555320336759,4101.375091583201,735
26333,1,0,73,37,76,42,5.830951894845301,5357.4403276845,1778
28126,1,0,76,42,86,43,10.04987562112089,7272.263391390221,1250
30080,1,0,80,40,92,45,13.0,7715.851980266689,1129
31220,1,0,92,44,89,45,3.1622776601683795,4552.675308912075,576
31808,1,0,89,45,79,36,13.45362404707371,8135.123564558437,1320
34055,0,0,77,35,71,37,6.324555320336759,4902.378561993347,1387
35458,0,0,71,37,67,44,8.06225774829855,6799.245754408687,1368
43479,0,0,73,37,76,40,4.242640687119285,4319.693236866285,715
44209,0,0,76,40,80,39,4.123105625617661,2856.4108563172044,707
44931,0,0,81,39,82,36,3.1622776601683795,2984.0369809157382,917
45864,0,0,82,36,80,39,3.605551275463989,2418.549306197763,602
46481,0,0,80,39,72,36,8.54400374531753,4696.496313109365,932
47444,0,0,72,36,77,38,5.385164807134504,3094.657003726679,526
49361,0,0,77,38,77,36,2.0,1285.3692943034869,270
49647,0,0,77,36,83,45,10.816653826391969,8981.78767450542,1290
51073,0,0,83,45,74,34,14.212670403551895,7574.482321614583,1937
53025,0,0,74,34,79,39,7.0710678118654755,3916.4207081477184,871
54310,0,0,80,40,76,46,7.211102550927978,6541.244095288787,1156
55481,0,0,76,46,75,52,6.082762530298219,5592.473540490288,904
56527,0,0,72,53,78,38,16.15549442140351,8663.772079050834,1058
60216,0,0,76,39,76,44,5.0,5604.419466561824,1412
61643,0,0,76,44,74,31,13.152946437965905,8209.851274965313,850
62508,0,0,73,32,88,42,18.027756377319946,9675.88985866338,1011
67944,1,0,77,41,75,35,6.324555320336759,8060.887167427003,2466
70424,1,0,75,35,74,40,5.0990195135927845,6422.007955392441,858
71282,1,0,74,40,73,36,4.123105625617661,4210.516415002816,1097
72395,0,0,73,36,89,44,17.88854381999832,13558.662433378098,3855
76262,0,0,89,44,81,40,8.94427190999916,4914.727085969218,706
76984,0,0,81,39,75,44,7.810249675906654,5069.429794672487,781
77780,0,0,75,44,78,38,6.708203932499369,4505.259026427777,640
78435,0,0,78,38,75,37,3.1622776601683795,2278.9791212378104,526
78977,0,0,75,37,55,47,22.360679774997898,22487.899226714984,3089
82153,0,0,56,47,73,38,19.235384061671343,11787.133079983529,1587
83754,0,1,73,38,74,37,1.4142135623730951,1031.904517855403,302
84087,0,1,74,36,89,42,16.15549442140351,10253.3451009827,1171
85274,0,1,89,42,84,36,7.810249675906654,6050.079566106466,562
17,0,1,13,39,45,24,35.34119409414458,23883.75433775309,3534
3789,0,1,45,23,79,22,34.0147027033899,17930.48366749979,5244
14174,0,1,73,22,73,21,1.0,5662.700216829036,1756
29518,1,0,65,17,66,21,4.123105625617661,2433.878108246206,780
30304,1,0,66,21,63,19,3.605551275463989,4084.07009751195,1104
31422,1,0,63,19,59,18,4.123105625617661,3299.8202969815457,973
38975,0,0,70,23,71,25,2.23606797749979,1463.0013408204638,284
39272,0,0,71,25,75,22,5.0,3627.1601895978297,603
39878,0,0,75,22,73,21,2.23606797749979,3467.067255149164,499
40389,0,0,73,21,77,21,4.0,2756.1337795204763,720
41121,0,0,77,21,77,25,4.0,2567.784940358662,809
41936,0,0,77,25,79,27,2.8284271247461903,1714.7884766602613,437
42385,0,0,79,27,56,36,24.698178070456937,17011.563129685735,2156
48481,0,0,65,16,56,37,22.847319317591726,12158.500670706157,2145
52527,0,0,56,25,62,27,6.324555320336759,3668.257757401324,706
53239,0,0,62,27,57,27,5.0,2885.2183539258976,606
53849,0,0,57,27,75,28,18.027756377319946,11366.715790515353,1458
55318,0,0,75,28,56,37,21.02379604162864,14417.057162499626,1816
57393,0,0,56,37,59,21,16.278820596099706,11793.335183429022,1422
58825,0,0,59,21,75,23,16.1245154965971,8508.657947256292,2069
60896,0,0,75,23,81,24,6.082762530298219,3997.842068942139,639
61548,0,0,81,24,75,19,7.810249675906654,5139.615618459194,1078
62641,0,0,74,19,78,28,9.848857801796104,6201.74292275333,1169
66477,1,0,85,35,75,21,17.204650534085253,9299.250037576188,2556
69045,1,0,75,21,74,19,2.23606797749979,1712.2886731688689,558
69616,1,0,74,19,83,26,11.40175425099138,6009.048825145447,803
70423,1,0,83,26,78,25,5.0990195135927845,25465.0811333931,3141
73572,0,0,78,25,73,21,6.4031242374328485,5580.024729394912,615
74204,0,0,73,21,70,21,3.0,1560.9624406264836,442
74649,0,0,70,21,77,24,7.615773105863909,4955.197976595431,1034
75687,0,0,78,24,68,22,10.198039027185569,6472.138791347529,1672
78076,0,0,69,21,74,23,5.385164807134504,4745.537018552046,983
79070,0,0,74,23,75,21,2.23606797749979,1893.381135056745,641
79725,0,0,75,21,87,27,13.416407864998739,8120.028032047646,864
80597,0,0,87,27,84,36,9.486832980505138,16494.861614624933,2680
84275,0,1,76,26,68,22,8.94427190999916,6749.163887058864,887
85165,0,1,68,22,76,22,8.0,4480.619256834432,701
19220,0,1,75,23,79,31,8.94427190999916,8305.1963798831,2330
21572,0,1,79,31,72,22,11.40175425099138,7382.166227541647,884
22476,0,0,72,21,74,23,2.8284271247461903,4542.78843863159,781
23270,0,0,74,23,13,38,62.81719509815764,39025.3530003557,2022
25440,1,0,12,40,48,20,41.182520563948,31651.985355454857,4934
31524,1,0,47,20,59,21,12.041594578792296,7523.407229789269,1466
33034,0,0,59,21,68,28,11.40175425099138,6577.258107570692,990
36877,0,0,63,19,58,17,5.385164807134504,3383.9056964687284,1199
38080,0,0,58,17,64,16,6.082762530298219,3104.271669408125,548
42190,0,0,65,74,56,50,25.632011235952593,13310.591953584595,2939
45133,0,0,56,50,59,37,13.341664064126334,7360.6596099495855,2024
47192,0,0,59,37,61,35,2.8284271247461903,2998.726105278191,671
49398,0,0,63,16,67,22,7.211102550927978,4676.370206058681,851
52798,0,0,57,24,53,22,4.47213595499958,3304.770007765029,657
53476,0,0,53,22,70,21,17.029386365926403,11297.214740242576,1331
55050,0,0,69,21,67,21,2.0,1197.5451546543236,412
55472,0,0,67,21,55,19,12.165525060596439,16603.891153031378,2584
59554,0,0,60,14,53,20,9.219544457292887,5956.632673473307,828
61285,0,0,66,21,63,16,5.830951894845301,3693.141208177452,1007
63191,0,0,64,16,68,28,12.649110640673518,8011.581667276964,2352
65560,1,0,68,28,56,20,14.422205101855956,10194.2684450115,2320
82943,0,1,74,20,63,16,11.704699910719626,7465.50314834569,740
84465,0,1,75,21,66,19,9.219544457292887,6039.164743549116,1572
13,0,1,36,19,92,45,61.741396161732524,59169.72726903935,4307
4334,0,1,92,45,93,44,1.4142135623730951,7630.256074582692,1771
8912,0,1,88,43,76,24,22.47220505424423,18681.47291073397,2256
11786,0,1,78,23,58,37,24.413111231467404,19513.154984524022,2177
21226,0,1,60,34,58,24,10.198039027185569,7961.532098647359,1271
32122,1,0,61,22,71,24,10.198039027185569,5431.324336901848,1109
33288,0,0,71,24,70,21,3.1622776601683795,2781.8550153906435,778
14,0,1,13,39,75,20,64.8459713474939,41473.354727656144,4901
4942,0,1,75,20,85,35,18.027756377319946,11567.212892968835,1800
25894,1,0,75,36,65,16,22.360679774997898,12863.283658376557,3124
29046,1,0,65,17,63,17,2.0,2190.4356057158525,736
29795,1,0,63,17,75,22,13.0,8414.94297037591,1228
31026,1,0,75,22,64,21,11.045361017187261,8304.768863456651,1088
32120,1,0,64,21,40,18,24.186773244895647,13922.09911628576,1681
33830,0,0,40,18,61,20,21.095023109728988,34559.37821069811,5638
39470,0,0,61,20,54,20,7.0,4615.915927001911,856
41557,0,0,57,18,72,25,16.55294535724685,10703.608811477923,1765
43327,0,0,72,25,73,20,5.0990195135927845,4170.332661353064,939
46164,0,0,75,19,79,27,8.94427190999916,5350.30017975923,884
47065,0,0,79,27,76,28,3.1622776601683795,1810.843995582251,403
47484,0,0,76,28,77,29,1.4142135623730951,868.9392555795903,146
47665,0,0,77,29,75,29,2.0,12422.428764777076,1613
49285,0,0,75,29,79,27,4.47213595499958,3839.243023547015,633
49945,0,0,79,27,69,21,11.661903789690601,7863.836196347172,895
52645,0,0,68,25,62,23,6.324555320336759,3093.5938350149454,577
53245,0,0,62,23,57,37,14.866068747318506,10170.696676494395,1568
55630,0,0,59,35,58,43,8.06225774829855,6942.475072321056,1464
57100,0,0,58,43,81,37,23.769728648009426,12861.08986327409,2895
60011,0,0,81,37,68,28,15.811388300841896,11522.339856124076,1675
61690,0,0,68,28,59,17,14.212670403551895,10735.424368387414,2092
63791,0,0,59,17,63,18,4.123105625617661,2796.810721603341,616
64421,0,0,63,18,70,21,7.615773105863909,4973.74038102262,1720
66161,1,0,70,21,61,23,9.219544457292887,6874.765646134842,1604
67781,1,0,61,23,51,20,10.44030650891055,6296.287027586509,1106
68891,1,0,51,20,51,22,2.0,4425.032342474602,766
69671,1,0,51,22,76,26,25.317977802344327,18153.92011628326,2768
72461,0,0,76,26,25,30,51.15662224971465,33625.02140892351,2482
74951,0,0,25,30,32,17,14.7648230602334,8424.426736273223,1321
76284,0,0,31,17,38,18,7.0710678118654755,5056.358470260782,971
77261,0,0,38,18,43,22,6.4031242374328485,4016.491125407684,906
78191,0,0,44,22,79,23,35.014282800023196,24630.818759406564,2540
80742,0,0,79,23,78,29,6.082762530298219,7186.002443808743,821
81591,0,0,77,29,72,39,11.180339887498949,12054.065226834491,1535
667,0,1,36,16,64,22,28.635642126552707,17460.36114213439,1129
10207,0,1,65,18,38,12,27.65863337187866,18844.40853543241,3723
22154,0,0,64,16,28,22,36.49657518178932,29651.62856351209,4692
37875,0,0,25,33,59,40,34.713109915419565,20937.01663638516,3138
41028,0,0,59,40,60,35,5.0990195135927845,2684.363128449482,733
41929,0,0,62,31,67,21,11.180339887498949,7296.3957554163535,1082
43998,0,0,61,20,60,22,2.23606797749979,2192.075809958476,442
44654,0,0,59,21,61,20,2.23606797749979,2355.4282858194324,277
44946,0,0,61,20,59,17,3.605551275463989,2505.419724357296,555
45516,0,0,59,17,76,21,17.46424919657298,9864.826891355542,988
48471,0,0,73,23,69,25,4.47213595499958,4084.447160830531,1134
49620,0,0,69,25,73,21,5.656854249492381,6247.1284782775,877
50512,0,0,74,21,61,18,13.341664064126334,8874.771668994612,1231
52574,0,0,62,19,61,22,3.1622776601683795,2951.1087889226037,410
53008,0,0,61,22,47,20,14.142135623730951,7861.314287153168,879
53902,0,0,47,20,35,18,12.165525060596439,7791.725214833409,857
54774,0,0,35,18,45,21,10.44030650891055,7581.171004037204,1113
55902,0,0,45,21,39,13,10.0,7782.951817135158,1082
57008,0,0,39,13,43,31,18.439088914585774,11623.008026938049,1510
58533,0,0,43,32,74,19,33.61547262794322,27278.74109937793,3820
62362,0,0,74,19,65,22,9.486832980505138,6726.223972350656,1094
63471,0,0,65,22,64,20,2.23606797749979,1525.9369171264896,287
63766,0,0,64,20,61,22,3.605551275463989,2867.3959375381783,628
64403,0,0,61,22,33,16,28.635642126552707,17271.633714439686,2765
67183,1,0,33,16,24,33,19.235384061671343,12199.884560322686,2045
69243,1,0,24,33,17,38,8.602325267042627,5889.31918286011,1206
70760,1,0,12,40,72,22,62.6418390534633,39383.498033553056,3769
74796,0,0,69,21,67,23,2.8284271247461903,2766.792950979279,770
75581,0,0,67,23,56,25,11.180339887498949,22283.688352607587,2682
79593,0,0,51,20,47,18,4.47213595499958,5684.730008067201,784
80383,0,0,47,18,73,20,26.076809620810597,14237.248188763368,1193
83175,0,1,75,22,58,22,17.0,13062.24702729021,1686
85412,0,1,64,25,57,25,7.0,4688.795240657915,634
26006,1,0,26,5,65,17,40.80441152620633,24346.69902953162,2845
28909,1,0,65,17,45,19,20.09975124224178,10814.3157464063,1274
30249,1,0,44,19,49,18,5.0990195135927845,4568.095992997245,723
31019,1,0,49,18,38,18,11.0,5875.519045367159,950
32009,1,0,38,18,35,14,5.0,3269.8640273844244,887
32935,0,0,35,14,36,9,5.0990195135927845,4194.700358278348,743
33766,0,0,36,8,80,36,52.15361924162119,36423.44450854981,4268
38083,0,0,80,35,78,22,13.152946437965905,9542.721805189933,1703
43738,0,0,71,24,72,25,1.4142135623730951,3430.2113321841707,944
46517,0,0,57,17,55,36,19.1049731745428,11201.13598817617,1036
47603,0,0,56,36,38,21,23.430749027719962,14142.33609079834,2534
50183,0,0,38,22,71,24,33.06055050963308,21159.747749178157,4002
61014,0,0,37,11,41,28,17.46424919657298,10365.114924825784,1561
62617,0,0,40,28,61,14,25.238858928247925,18548.2384911223,2058
64704,0,0,61,14,71,21,12.206555615733702,9072.502993797574,3262
68004,1,0,72,21,61,17,11.704699910719626,7713.254632930557,2124
70182,1,0,61,16,85,27,26.40075756488817,15093.321642501993,4017
75848,0,0,71,21,66,21,5.0,3973.7228942873617,994
76874,0,0,66,21,61,16,7.0710678118654755,3864.264330591952,673
78644,0,0,58,18,61,20,3.605551275463989,2588.5203271426503,651
79329,0,0,61,20,59,16,4.47213595499958,2881.345079112551,508
80728,0,0,64,16,62,38,22.090722034374522,12396.547938643054,1457
84595,0,1,60,17,63,19,3.605551275463989,3816.2466954419306,886
1400,0,1,58,18,60,23,5.385164807134504,3348.5510913830885,902
2313,0,1,60,23,55,45,22.561028345356956,14246.933862848538,2704
64177,0,0,42,19,34,20,8.06225774829855,10157.711317267756,2486
66697,1,0,34,20,35,10,10.04987562112089,6285.379396835461,2253
69031,1,0,35,10,39,13,5.0,3695.540270326317,579
71557,1,0,40,17,36,22,6.4031242374328485,37379.91887881428,3345
74933,0,0,36,22,42,17,7.810249675906654,4064.34143890254,629
75571,0,0,42,17,73,22,31.400636936215164,17421.734543356073,2356
77970,0,0,73,22,74,33,11.045361017187261,7907.29337142881,1278
81803,0,0,60,19,58,24,5.385164807134504,4674.805323157128,770
82683,0,0,58,24,25,26,33.06055050963308,18819.437874317064,1824
58519,0,0,73,23,74,19,4.123105625617661,2680.110544183088,426
59013,0,0,74,19,76,23,4.47213595499958,2977.7418419039604,697
59725,0,0,76,23,71,28,7.0710678118654755,7282.752802379866,1009
60749,0,0,71,28,67,21,8.06225774829855,4703.65436197416,1196
61960,0,0,67,21,66,22,1.4142135623730951,4096.90344209344,1326
64363,0,0,65,21,58,17,8.06225774829855,6363.797860929013,1153
65531,1,0,58,17,68,21,10.770329614269007,7841.894784949499,2211
67757,1,0,68,21,61,20,7.0710678118654755,7023.198684493005,1404
78617,0,0,73,21,68,19,5.385164807134504,3522.540365501045,566
80373,0,0,65,22,68,19,4.242640687119285,4376.668121325985,402
81615,0,0,59,21,53,20,6.082762530298219,3382.9045051262005,465
82095,0,0,53,20,43,19,10.04987562112089,5192.894995370277,598
82708,0,0,43,19,83,25,40.44749683231337,27323.954720558635,3329
510,0,1,59,35,62,27,8.54400374531753,5676.824425561569,1444
2466,0,1,63,28,71,35,10.63014581273465,10287.510670687214,753
3235,0,1,71,35,76,25,11.180339887498949,7488.823607671819,765
25020,0,0,56,37,60,16,21.37755832643195,11813.3431635845,1978
27013,1,0,60,16,53,19,7.615773105863909,8646.453861908361,1134
38491,0,0,76,23,74,22,2.23606797749979,1210.0818811128818,404
38910,0,0,74,22,73,27,5.0990195135927845,6271.454261122774,1230
40155,0,0,73,27,74,21,6.082762530298219,4580.278337300975,855
41018,0,0,74,21,69,20,5.0990195135927845,4025.2418852830897,598
41631,0,0,69,20,74,20,5.0,4184.328542090185,680
42326,0,0,74,20,68,23,6.708203932499369,5205.085609809456,1217
43558,0,0,68,23,62,20,6.708203932499369,4042.7482211789847,811
47179,0,0,62,17,65,16,3.1622776601683795,6236.611663150935,969
48163,0,0,65,16,34,17,31.016124838541646,22048.015308555547,4451
53985,0,0,34,11,34,9,2.0,1324.1842674103082,317
54318,0,0,34,9,30,15,7.211102550927978,4706.399643077168,1170
55496,0,0,31,15,37,16,6.082762530298219,4723.934252021285,679
56190,0,0,37,16,62,22,25.709920264364882,14160.918916962915,1641
57846,0,0,62,22,65,16,6.708203932499369,5639.975345864004,1753
59614,0,0,65,16,62,18,3.605551275463989,3960.1499724666746,945
61135,0,0,59,21,57,21,2.0,1326.1006864645203,416
61565,0,0,57,21,53,21,4.0,2165.698930249315,610
62190,0,0,53,21,53,19,2.0,2117.923460987391,401
63325,0,0,53,18,63,18,10.0,16028.406246053592,3779
67119,1,0,63,18,56,17,7.0710678118654755,5188.473823325514,1696
68830,1,0,56,17,61,15,5.385164807134504,6615.670804939308,2253
71098,1,0,61,15,77,23,17.88854381999832,10368.917432597163,2533
73646,0,0,77,23,82,36,13.92838827718412,10436.81584114687,1270
74930,0,0,82,36,74,31,9.433981132056603,6223.591907419385,631
75584,0,0,74,31,80,35,7.211102550927978,17885.578361293356,2730
78327,0,0,80,35,81,36,1.4142135623730951,1220.373108171376,343
78685,0,0,81,36,73,36,8.0,4306.1228248689295,921
79620,0,0,73,36,67,22,15.231546211727817,9552.203348433764,823
80458,0,0,67,22,55,20,12.165525060596439,7947.200650660518,757
81230,0,0,55,20,58,23,4.242640687119285,3566.5010593736274,566
81811,0,0,58,23,38,10,23.853720883753127,16575.37815969346,1475
83770,0,1,35,13,33,16,3.605551275463989,2460.197550311275,863
7496,0,1,76,26,65,16,14.866068747318506,10802.292117728488,2920
32633,0,0,64,26,59,17,10.295630140987,6643.979715375254,1002
33678,0,0,59,17,73,22,14.866068747318506,20602.24355615998,3510
37219,0,0,72,22,52,22,20.0,11667.572813139295,2618
41173,0,0,57,21,65,25,8.94427190999916,7233.232744659312,1508
68512,1,0,32,10,37,16,7.810249675906654,4513.0535580502365,1216
72176,0,0,58,25,61,26,3.1622776601683795,6854.513025611277,2193
84842,0,1,30,28,63,34,33.54101966249684,20980.07484005641,1555
1159,0,1,101,63,106,63,5.0,3231.2389931970247,659
1823,0,1,106,63,103,60,4.242640687119285,4877.90411082681,963
2806,0,1,103,60,96,61,7.0710678118654755,7106.523633768933,1412
4268,0,1,95,61,102,61,7.0,4124.560091718646,700
5088,0,1,100,59,108,63,8.94427190999916,5886.188259356366,1170
21698,0,0,109,64,93,58,17.08800749063506,11995.3542120478,1869
23579,0,0,93,58,100,59,7.0710678118654755,6425.0866157274695,1233
24823,0,0,100,59,108,64,9.433981132056603,8224.894876495664,1594
26433,1,0,108,64,97,68,11.704699910719626,7448.675804091496,1814
28254,1,0,97,68,99,59,9.219544457292887,5420.248418388883,1253
29548,1,0,99,59,97,63,4.47213595499958,3201.2305540889342,739
30347,1,0,97,63,99,63,2.0,2402.2697517222014,661
31013,1,0,99,63,100,61,2.23606797749979,1640.752998502502,413
31451,1,0,100,61,97,62,3.1622776601683795,1839.4461269406288,593
32907,0,0,102,62,100,59,3.605551275463989,4137.900700914554,979
33914,0,0,100,59,104,66,8.06225774829855,7184.069780597293,1292
35208,0,0,104,66,108,65,4.123105625617661,14430.40656311052,3316
38527,0,0,108,64,100,60,8.94427190999916,5606.624059994281,1923
40452,0,0,100,60,102,62,2.8284271247461903,1803.422251704276,394
43243,0,0,102,64,97,52,13.0,11399.564937938983,1832
46463,0,0,98,56,95,58,3.605551275463989,3712.395493022085,443
46919,0,0,95,58,102,61,7.615773105863909,9099.83796304104,1517
48466,0,0,102,61,106,63,4.47213595499958,4972.620399659902,1470
50626,0,0,104,66,101,63,4.242640687119285,2542.0472028318272,510
51671,0,0,103,61,92,45,19.4164878389476,10309.59635243794,1234
52964,0,0,92,45,120,55,29.732137494637012,19368.80234619149,2701
55692,0,0,120,55,102,61,18.973665961010276,10974.23839834905,2174
58149,0,0,101,62,110,64,9.219544457292887,18914.5010453247,2896
64626,0,0,102,64,99,61,4.242640687119285,4948.914098093593,1070
66056,1,0,97,62,102,62,5.0,2788.731757874235,960
67286,1,0,101,62,102,64,2.23606797749979,1491.490165234872,450
67737,1,0,102,64,105,61,4.242640687119285,2561.925698120523,449
68193,1,0,105,61,108,52,9.486832980505138,5587.89073154671,983
69187,1,0,108,52,110,61,9.219544457292887,7425.928978050159,2238
71430,1,0,110,61,101,64,9.486832980505138,4996.99709882236,1225
72681,0,0,101,63,103,55,8.246211251235321,7946.899588882724,1714
74406,0,0,103,55,94,59,9.848857801796104,8079.28919181283,1759
76219,0,0,94,59,102,64,9.433981132056603,6521.4713029701,756
80841,0,0,103,62,101,68,6.324555320336759,4581.333325924849,633
81486,0,0,101,68,109,54,16.1245154965971,10216.870743178182,1428
82923,0,1,109,54,100,56,9.219544457292887,8162.813749819509,1011
83956,0,1,100,56,100,62,6.0,4841.225982162555,818
825,0,1,26,32,65,16,42.15447781671598,22750.809875914485,2534
3369,0,1,65,17,62,16,3.1622776601683795,4257.838074993819,1491
28373,1,0,74,19,62,20,12.041594578792296,9546.417876952397,2132
31322,1,0,67,19,59,23,8.94427190999916,8226.243584392496,1258
32590,0,0,59,23,63,26,5.0,2832.122234038908,622
33222,0,0,63,26,61,22,4.47213595499958,3530.44054422122,519
33751,0,0,61,22,67,22,6.0,4108.245361409598,1181
35050,0,0,67,21,67,20,1.0,1556.60291468294,411
35471,0,0,67,20,67,22,2.0,1570.542951653062,381
35862,0,0,67,22,53,23,14.035668847618199,13458.734295925638,1453
37509,0,0,52,22,63,21,11.045361017187261,9093.493238897889,1215
38734,0,0,63,21,64,17,4.123105625617661,2638.857394160032,400
39144,0,0,64,17,48,17,16.0,12944.883811220909,1281
40435,0,0,48,17,45,20,4.242640687119285,3673.729449136873,613
41058,0,0,45,20,50,20,5.0,2984.6497818406447,497
41565,0,0,49,20,76,27,27.892651361962706,15853.204468624188,3012
45158,0,0,73,31,43,22,31.32091952673165,18384.713481167903,1497
